"player_name","player_height","player_weight","gp_career","gp_by_season","pts_career_avg","reb_career_avg","ast_career_avg","net_rating_career","oreb_pct_career","dreb_pct_career","usg_pct_career","ts_pct_career","ast_pct_career","num_seasons","hall_of_fame","indiv_awards","playoffs_career","nba_titles","mvp_finals","finalist_career"
"Wenyen Gabriel",205.74,92.98636,145,36.25,4.1,3.05,0.45,0.025,0.09125,0.1465,0.13975,0.5635,0.05275,3,0,0,2,0,0,0
"Wes Iwundu",199.136,88.45044,226,45.2,4.84,2.78,0.72,-2.28,0.0288,0.118,0.1174,0.508,0.0596,5,0,0,2,0,0,0
"Wesley Johnson",200.66,97.0182888888889,609,67.6666666666667,6.71111111111111,3.04444444444444,1,-5.1,0.0257777777777778,0.13,0.151111111111111,0.491777777777778,0.066,9,0,0,5,0,0,0
"Wesley Matthews",195.035714285714,99.79024,950,67.8571428571429,11.2642857142857,2.8,1.85,2.17142857142857,0.0203571428571429,0.0830714285714286,0.164357142857143,0.552285714285714,0.0933571428571429,13,0,0,11,2,0,0
"Will Barton",197.196363636364,81.3991461818182,679,61.7272727272727,10.8545454545455,3.98181818181818,2.60909090909091,-1.33636363636364,0.0300909090909091,0.141363636363636,0.202727272727273,0.518272727272727,0.153181818181818,10,0,0,4,0,0,0
"Will Magnay",208.28,106.140528,1,1,0,0,0,-148.2,0,0,0.2,0,0,1,0,0,0,0,0,0
"William Howard",203.2,93.893544,2,2,0,1,0.5,-51.3,0,0.25,0.152,0,0.2,1,0,0,1,0,0,0
"Willie Cauley-Stein",213.36,108.86208,422,60.2857142857143,7.71428571428571,5.35714285714286,1.28571428571429,-0.642857142857143,0.0744285714285714,0.185285714285714,0.154714285714286,0.564428571428571,0.0874285714285714,7,0,0,2,0,0,0
"Wilson Chandler",203.623333333333,102.0582,676,56.3333333333333,11.65,5.10833333333333,1.70833333333333,-1.35833333333333,0.0396666666666667,0.153083333333333,0.186833333333333,0.522583333333333,0.0900833333333333,12,0,0,4,0,0,0
"Xavier Moon",185.42,74.84268,14,7,3.8,1.1,1.85,5.6,0.007,0.111,0.205,0.467,0.35,1,0,0,1,0,0,0
"Xavier Sneed",195.58,97.52228,13,6.5,2.45,1,0.7,-14.3,0.0205,0.098,0.1225,0.4865,0.1015,1,0,0,1,0,0,0
"Xavier Tillman Sr.",203.2,111.13004,53,53,4.8,3,1.2,-1.4,0.084,0.138,0.164,0.51,0.127,2,0,0,1,0,0,0
"Yante Maten",203.2,108.86208,2,2,1,1.5,0,14.8,0.071,0.095,0.133,0.25,0,1,0,0,1,0,0,0
"Yogi Ferrell",182.88,81.2836864,259,51.8,7.22,1.96,2.34,-1.74,0.017,0.0906,0.18,0.522,0.194,5,0,0,2,0,0,0
"Yuta Watanabe",204.724,96.615096,179,35.8,3.78,2.24,0.6,0.46,0.0392,0.1432,0.1412,0.5116,0.0692,4,0,0,1,0,0,0
"Yves Pons",195.58,93.439952,12,12,1.1,1,0.1,-21.3,0.055,0.082,0.096,0.385,0.024,1,0,0,1,0,0,0
"Zach Collins",211.836,110.222856,245,49,7.48,5.14,1.66,0.7,0.0756,0.1686,0.1676,0.5536,0.1126,4,0,0,3,0,0,0
"Zach LaVine",195.862222222222,87.7952515555556,555,61.6666666666667,20.6111111111111,4.05555555555556,3.88888888888889,-5.33333333333333,0.0151111111111111,0.115555555555556,0.271,0.569555555555556,0.201444444444444,8,0,0,2,0,0,0
"Zach Lofton",193.04,81.64656,1,1,0,0,0,0,0,0,0.25,0,0,1,0,0,0,0,0,0
"Zavier Simpson",182.88,86.18248,4,4,11,5.3,7.5,-26.5,0.01,0.114,0.158,0.406,0.25,1,0,0,0,0,0,0
"Zaza Pachulia",210.82,123.03683,1098,68.625,6.7,5.74375,1.31875,0.35,0.1215,0.206875,0.1663125,0.5403125,0.0978125,16,0,0,11,1,0,1
"Zeke Nnaji",205.74,108.86208,136,45.3333333333333,5,2.56666666666667,0.3,-6.53333333333333,0.066,0.123,0.140333333333333,0.621333333333333,0.038,2,0,0,3,0,0,0
"Zhaire Smith",191.77,91.625584,13,6.5,3.9,1.25,1,-2.5,0.014,0.0835,0.1655,0.423,0.092,2,0,0,2,0,0,0
"Zhou Qi",215.9,95.25432,19,9.5,1.6,0.6,0.05,-46.4,0.021,0.058,0.248,0.6475,0.014,2,0,0,2,0,0,0
"Ziaire Williams",205.74,83.91452,99,49.5,6.9,2.1,0.95,-0.5,0.0225,0.088,0.161,0.535,0.074,1,0,0,2,0,0,0
"Zion Williamson",198.966666666667,128.820128,114,38,25.1666666666667,6.83333333333333,3.46666666666667,5,0.0776666666666667,0.131,0.288666666666667,0.639,0.179333333333333,2,0,0,1,0,0,0
"Zylan Cheatham",195.58,99.79024,5,2.5,1.5,1.15,0.4,-65.35,0.031,0.064,0.1765,0.3335,0.047,2,0,0,1,0,0,0
