"player_name","player_height","player_weight","gp_career","gp_by_season","pts_career_avg","reb_career_avg","ast_career_avg","net_rating_career","oreb_pct_career","dreb_pct_career","usg_pct_career","ts_pct_career","ast_pct_career","num_seasons","hall_of_fame","indiv_awards","playoffs_career","nba_titles","mvp_finals","finalist_career"
"A.C. Green",205.74,102.0582,379,75.8,5.78,6.06,0.86,-1.88,0.093,0.1864,0.1274,0.4868,0.054,16,0,0,2,0,0,0
"A.J. Bramlett",208.28,102.965384,8,8,1,2.8,0,-32.6,0.158,0.208,0.146,0.19,0,1,0,0,0,0,0,0
"A.J. Guyton",185.42,81.64656,80,26.6666666666667,3.8,0.7,1.56666666666667,-6.7,0.0133333333333333,0.04,0.224,0.324,0.282,3,0,0,0,0,0,0
"Aaron Brooks",182.88,73.028312,645,64.5,8.88,1.55,2.76,-3.31,0.0227,0.0697,0.2222,0.521,0.2307,10,0,1,7,0,0,0
"Aaron Gray",213.36,122.46984,318,45.4285714285714,3.24285714285714,3.72857142857143,0.657142857142857,-4.72857142857143,0.131285714285714,0.232857142857143,0.150428571428571,0.527142857142857,0.0877142857142857,7,0,0,2,0,0,0
"Aaron Harrison",198.12,95.25432,35,11.6666666666667,2.6,1.33333333333333,0.633333333333333,-10.1666666666667,0.0206666666666667,0.141333333333333,0.142333333333333,0.288333333333333,0.16,3,0,0,0,0,0,0
"Aaron Jackson",190.5,83.007336,1,1,8,3,1,-19.8,0.056,0.031,0.149,0.405,0.053,1,0,0,1,0,0,0
"Aaron McKie",195.58,94.800728,667,60.6363636363636,6.27272727272727,3,2.49090909090909,0.672727272727273,0.025,0.135454545454545,0.138272727272727,0.495454545454545,0.181090909090909,13,0,1,7,0,0,1
"Aaron Miles",185.42,86.18248,19,19,0.8,0.7,1.3,-3.9,0,0.154,0.113,0.405,0.308,1,0,0,0,0,0,0
"Aaron Williams",205.74,105.271143333333,694,57.8333333333333,5.24166666666667,3.64166666666667,0.608333333333333,-5.05,0.0956666666666667,0.17375,0.1585,0.552083333333333,0.063,14,0,0,5,0,0,2
"Acie Earl",210.82,108.86208,47,47,4,2,0.4,-6.4,0.079,0.14,0.224,0.435,0.077,4,0,0,0,0,0,0
"Acie Law",190.5,90.831798,188,47,3.9,1,1.55,-1.8,0.01575,0.078,0.177,0.508,0.20675,4,0,0,2,0,0,0
"Adam Harrington",195.58,90.7184,19,19,1.6,0.4,0.6,-15.7,0.01,0.088,0.167,0.387,0.179,1,0,0,0,0,0,0
"Adam Keefe",205.74,105.3240624,315,63,4.06,3.5,0.64,1.62,0.1068,0.1692,0.1328,0.5246,0.0694,9,0,0,4,0,0,2
"Adam Morrison",203.2,92.98636,161,53.6666666666667,6.06666666666667,1.8,1.16666666666667,-7.83333333333333,0.034,0.101,0.193333333333333,0.438666666666667,0.114333333333333,3,0,0,2,1,0,1
"Adonal Foyle",208.28,118.878903333333,733,61.0833333333333,3.78333333333333,4.475,0.441666666666667,-4.4,0.110333333333333,0.189083333333333,0.12525,0.495916666666667,0.0416666666666667,12,0,0,2,0,0,0
"Adonis Jordan",180.34,77.11064,4,4,1.5,0,0.8,-36.4,0,0,0.185,0.521,0.273,2,0,0,0,0,0,0
"Adonis Thomas",200.66,108.86208,6,6,2.3,0.5,0.5,10.8,0,0.091,0.184,0.485,0.115,1,0,0,0,0,0,0
"Adreian Payne",208.28,108.408488,107,26.75,4.225,2.7,0.475,-9.825,0.05875,0.208,0.18375,0.55025,0.06225,4,0,0,0,0,0,0
"Adrian Caldwell",203.2,120.20188,46,23,1.1,1.85,0.15,6.15,0.054,0.104,0.0525,0.2215,0.015,6,0,0,0,0,0,0
"Adrian Griffin",195.58,102.0582,477,53,3.57777777777778,2.87777777777778,1.24444444444444,2.27777777777778,0.0697777777777778,0.151444444444444,0.128888888888889,0.451777777777778,0.126666666666667,9,0,0,4,0,0,0
"Al Harrington",205.74,112.490816,981,61.3125,12.2,5.13125,1.525,-1.45,0.06425,0.168125,0.229375,0.506125,0.09825,16,0,0,10,0,0,1
"Al Jefferson",208.28,125.547785714286,915,65.3571428571429,15.2071428571429,8.15714285714286,1.42857142857143,-3.34285714285714,0.0887142857142857,0.246571428571429,0.2515,0.53,0.0931428571428571,14,0,0,7,0,0,0
"Al Thornton",203.2,101.49121,296,74,11.9,4.15,1.2,-8.025,0.05425,0.12475,0.211,0.515,0.074,4,0,0,0,0,0,0
"Alan Anderson",198.12,99.79024,330,41.25,6.8,2,1.1,-1.925,0.02575,0.098875,0.176625,0.520375,0.09675,8,0,0,2,0,0,0
"Alan Henderson",205.74,107.831189090909,573,52.0909090909091,7.31818181818182,4.69090909090909,0.563636363636364,-5.29090909090909,0.123454545454545,0.161727272727273,0.173818181818182,0.531272727272727,0.0482727272727273,12,0,1,5,0,0,0
"Alando Tucker",198.12,92.98636,51,17,3.9,1,0.233333333333333,-5.66666666666667,0.0746666666666667,0.053,0.236333333333333,0.494666666666667,0.047,3,0,0,0,0,0,0
"Alec Peters",205.74,106.59412,20,20,4.1,1.9,0.6,7.3,0.032,0.12,0.151,0.523,0.073,1,0,0,0,0,0,0
"Aleksandar Djordjevic",187.96,89.811216,8,8,3.1,0.6,0.6,4.8,0.021,0.07,0.179,0.687,0.135,1,0,0,1,0,0,0
"Alex Acker",195.58,83.91452,30,15,2.35,1,0.65,-21.3,0.039,0.115,0.2155,0.3645,0.1405,2,0,0,1,0,0,1
"Alex Garcia",190.5,88.45044,10,5,3.5,0.95,1.15,-2.35,0.028,0.0385,0.2405,0.2995,0.114,2,0,0,2,1,0,0
"Alex Kirk",213.36,111.13004,5,5,0.8,0.2,0.2,-61.8,0.091,0,0.17,0.41,0.125,1,0,0,0,0,0,0
"Alex Scales",193.04,88.45044,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"Alex Stepheson",208.28,122.46984,8,8,2.8,3.5,0.3,-3.8,0.202,0.122,0.17,0.341,0.053,1,0,0,1,0,0,0
"Alexander Johnson",205.74,106.59412,102,51,4.3,2.65,0.3,-7.1,0.0805,0.184,0.171,0.571,0.039,2,0,0,2,0,0,0
"Alexey Shved",198.12,84.0657173333333,182,60.6666666666667,7.63333333333333,2,2.43333333333333,-4.8,0.0293333333333333,0.098,0.225666666666667,0.489,0.223333333333333,3,0,0,0,0,0,0
"Allan Houston",198.12,90.9703955555556,602,66.8888888888889,17.9111111111111,2.87777777777778,2.41111111111111,0.644444444444444,0.0135555555555556,0.0806666666666667,0.246333333333333,0.539888888888889,0.126444444444444,12,0,0,7,0,0,1
"Allan Ray",187.96,86.18248,47,47,6.2,1.5,0.9,-3.2,0.028,0.096,0.202,0.512,0.105,1,0,0,0,0,0,0
"Allen Iverson",182.88,75.8146628571429,914,65.2857142857143,26.0642857142857,3.69285714285714,6,0.6,0.0222142857142857,0.0805714285714286,0.311,0.517,0.274642857142857,14,1,1,10,0,0,1
"Alonzo Gee",198.12,100.810822,417,52.125,6,2.9875,0.925,-5.2875,0.053375,0.124875,0.15075,0.50575,0.075625,8,0,0,3,0,0,0
"Alonzo Mourning",208.28,118.387512,553,50.2727272727273,13.4727272727273,7.05454545454545,0.881818181818182,4.40909090909091,0.103272727272727,0.195,0.240363636363636,0.571454545454545,0.0588181818181818,15,1,1,11,1,0,1
"Alton Ford",205.74,126.249773333333,73,24.3333333333333,1.8,1.23333333333333,0.166666666666667,-8.3,0.057,0.216666666666667,0.183333333333333,0.487333333333333,0.0853333333333333,3,0,0,0,0,0,0
"Alton Lister",213.36,111.13004,60,30,1.25,2.4,0.15,-10.95,0.095,0.2345,0.1025,0.4275,0.039,16,0,0,1,0,0,0
"Alvin Jones",210.82,120.20188,23,23,1.1,1.6,0.1,-3.8,0.13,0.235,0.144,0.451,0.036,1,0,0,1,0,0,1
"Alvin Sims",193.04,106.59412,4,4,2.8,1,1.3,-30,0.143,0.045,0.272,0.451,0.333,1,0,0,0,0,0,0
"Alvin Williams",195.58,84.9225022222222,460,51.1111111111111,6.87777777777778,2.21111111111111,3.14444444444444,-8.93333333333333,0.0265555555555556,0.098,0.182777777777778,0.418111111111111,0.231333333333333,9,0,0,4,0,0,0
"Amal McCaskill",210.82,108.86208,114,28.5,1.6,1.725,0.325,-9.825,0.08675,0.182,0.1705,0.38425,0.09275,4,0,0,3,0,0,0
"Amar'e Stoudemire",208.824285714286,111.842827428571,846,60.4285714285714,17.5071428571429,7.39285714285714,1.15,1.56428571428571,0.0942142857142857,0.195071428571429,0.256,0.582928571428571,0.0645,14,0,1,4,0,0,0
"Andrae Patterson",205.74,107.954896,40,20,2.25,1.15,0.3,-5.7,0.0785,0.1135,0.1525,0.6275,0.0785,2,0,0,2,0,0,0
"Andray Blatche",210.82,114.254784888889,564,62.6666666666667,9.36666666666667,5.1,1.31111111111111,-5.46666666666667,0.0952222222222222,0.195222222222222,0.228888888888889,0.494555555555556,0.108222222222222,9,0,0,4,0,0,0
"Andre Barrett",177.8,78.471416,67,16.75,2.625,0.875,1.875,-8.95,0.025,0.09025,0.16,0.4635,0.3645,4,0,0,1,0,0,0
"Andre Brown",205.74,111.13004,75,25,2.13333333333333,2.56666666666667,0.2,-7.53333333333333,0.172,0.182333333333333,0.165333333333333,0.444333333333333,0.0323333333333333,3,0,0,0,0,0,0
"Andre Dawkins",195.58,99.336648,4,4,0.8,0.5,0.3,-18.3,0,0.071,0.153,0.25,0.077,1,0,0,1,0,0,1
"Andre Emmett",195.58,104.32616,14,7,1.55,0.65,0.1,-8.95,0.037,0.085,0.1605,0.5225,0.018,2,0,0,1,0,0,0
"Andre Miller",188.109411764706,90.9318550588235,1304,76.7058823529412,12.0470588235294,3.57647058823529,6.34705882352941,1.44117647058824,0.0398823529411765,0.0994117647058824,0.201117647058824,0.535823529411765,0.337411764705882,17,0,0,8,0,0,0
"Andre Owens",193.04,90.7184,54,27,3.5,1.2,0.9,-5.2,0.046,0.0775,0.183,0.4625,0.1295,2,0,0,0,0,0,0
"Andrea Bargnani",213.36,113.4887184,550,55,14.27,4.53,1.23,-5.72,0.0392,0.1492,0.2431,0.5242,0.0738,10,0,0,3,0,0,0
"Andreas Glyniadakis",215.9,127.00576,13,13,1.3,0.6,0.1,-20.4,0.031,0.09,0.154,0.475,0.02,1,0,0,0,0,0,0
"Andrei Kirilenko",205.74,102.232658461538,797,61.3076923076923,10.9538461538462,5.10769230769231,2.54615384615385,-0.669230769230769,0.0701538461538461,0.146307692307692,0.176692307692308,0.544153846153846,0.137538461538462,13,0,0,7,0,0,0
"Andrew Bynum",213.36,128.13974,418,52.25,11.3125,7.6125,1.1625,1.95,0.11025,0.216625,0.1955,0.5635,0.075375,8,0,0,7,2,0,1
"Andrew DeClercq",208.28,110.626048888889,565,62.7777777777778,4.53333333333333,4.02222222222222,0.533333333333333,-2.14444444444444,0.120888888888889,0.166666666666667,0.139,0.525444444444444,0.0476666666666667,10,0,0,4,0,0,0
"Andrew Gaze",200.66,92.98636,19,19,1.1,0.3,0.3,27.4,0.038,0.048,0.206,0.42,0.182,2,0,0,1,0,0,0
"Andrew Goudelock",190.5,90.7184,49,16.3333333333333,2.4,0.7,0.333333333333333,-26.3,0.0496666666666667,0.0276666666666667,0.209333333333333,0.331333333333333,0.0676666666666667,3,0,0,3,0,0,0
"Andrew Lang",210.82,120.76887,149,37.25,3.725,3.9,0.4,-4.9,0.09025,0.18775,0.1375,0.43925,0.0375,12,0,0,2,1,0,1
"Andrew Nicholson",205.74,113.398,285,57,5.58,2.82,0.44,-7.4,0.0496,0.1766,0.2034,0.5046,0.0544,5,0,0,1,0,0,0
"Andy Panko",205.74,111.13004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Andy Rautins",193.04,86.18248,5,5,1.6,0.2,0.6,-18.8,0,0.048,0.278,0.508,0.25,1,0,0,0,0,0,0
"Anfernee Hardaway",200.66,97.52228,463,42.0909090909091,11.3454545454545,4.01818181818182,3.66363636363636,-0.154545454545454,0.032,0.122181818181818,0.195545454545455,0.479545454545455,0.203454545454545,14,0,0,4,0,0,0
"Ansu Sesay",205.74,102.0582,127,31.75,3.775,1.95,0.625,-6.3,0.094,0.12225,0.178,0.48075,0.106,4,0,0,1,0,0,0
"Antawn Jamison",205.74,104.4679075,1083,67.6875,17.5875,7.2625,1.56875,-1.89375,0.0728125,0.1723125,0.2370625,0.5161875,0.0790625,16,0,1,9,0,0,0
"Anthony Avent",205.74,107.7281,54,27,1.75,1.95,0.2,-3.25,0.12,0.1275,0.178,0.346,0.0445,6,0,0,1,0,0,1
"Anthony Bennett",203.2,111.583632,151,37.75,3.975,2.85,0.4,-11.425,0.07675,0.22875,0.1865,0.4655,0.05125,4,0,0,1,0,0,0
"Anthony Bowie",198.12,90.7184,27,27,2.8,1,0.4,-2.2,0.049,0.094,0.151,0.586,0.078,8,0,0,1,0,0,0
"Anthony Brown",200.66,97.52228,41,13.6666666666667,3.63333333333333,1.8,0.8,9,0.021,0.093,0.122666666666667,0.785666666666667,0.153666666666667,3,0,0,0,0,0,0
"Anthony Carter",187.373846153846,87.9270646153846,623,47.9230769230769,4.32307692307692,1.94615384615385,3.57692307692308,-0.546153846153846,0.0214615384615385,0.100153846153846,0.166230769230769,0.433461538461538,0.310461538461538,13,0,0,9,1,0,0
"Anthony Goldwire",187.96,82.553744,224,32,4.12857142857143,0.985714285714286,1.88571428571429,-6.3,0.0104285714285714,0.0774285714285714,0.172857142857143,0.438,0.222428571428571,8,0,0,2,0,0,1
"Anthony Grundy",190.5,83.91452,12,12,4.3,1.4,0.8,10.7,0.011,0.144,0.22,0.589,0.13,1,0,0,0,0,0,0
"Anthony Johnson",190.5,87.2292307692308,793,61,5.3,1.62307692307692,2.70769230769231,-0.876923076923077,0.0233846153846154,0.0794615384615385,0.162076923076923,0.483384615384615,0.239846153846154,13,0,0,8,0,0,2
"Anthony Mason",203.2,116.043953333333,463,77.1666666666667,12.25,9,4.15,1.28333333333333,0.0596666666666667,0.212166666666667,0.155166666666667,0.553333333333333,0.171666666666667,13,0,1,3,0,0,0
"Anthony Miller",205.74,115.66596,108,18,1.78333333333333,2.81666666666667,0.216666666666667,-10.5166666666667,0.0838333333333333,0.292,0.141166666666667,0.464,0.0606666666666667,8,0,0,5,0,0,0
"Anthony Morrow",195.58,95.25432,564,62.6666666666667,9.16666666666667,2.04444444444444,0.855555555555556,-1.68888888888889,0.0271111111111111,0.0772222222222222,0.181555555555556,0.560111111111111,0.0611111111111111,9,0,0,2,0,0,0
"Anthony Parker",198.12,97.0182888888889,494,54.8888888888889,7.21111111111111,2.55555555555556,1.78888888888889,2.98888888888889,0.0207777777777778,0.100444444444444,0.157666666666667,0.585111111111111,0.113888888888889,9,0,0,5,0,0,0
"Anthony Peeler",193.04,94.347136,574,63.7777777777778,9.21111111111111,2.66666666666667,2.57777777777778,-1.18888888888889,0.0276666666666667,0.0936666666666667,0.177555555555556,0.510444444444444,0.157666666666667,13,0,0,7,0,0,0
"Anthony Randolph",209.973333333333,99.79024,252,42,7.16666666666667,4.18333333333333,0.75,-5.06666666666667,0.0915,0.208,0.228333333333333,0.516166666666667,0.0803333333333333,6,0,0,2,0,0,0
"Anthony Roberson",187.96,82.8561386666667,65,21.6666666666667,3.96666666666667,0.766666666666667,0.5,-7.06666666666667,0.0103333333333333,0.0753333333333333,0.211,0.521,0.105666666666667,3,0,0,1,0,0,0
"Antoine Carr",205.74,115.66596,187,46.75,4.725,1.9,0.6,-4.625,0.054,0.12225,0.18925,0.48475,0.0835,16,0,0,3,0,0,1
"Antoine Rigaudeau",200.66,95.25432,11,11,1.5,0.7,0.5,-33.7,0.044,0.055,0.211,0.243,0.128,1,0,0,1,0,0,0
"Antoine Walker",205.74,110.336254,893,74.4166666666667,17.2083333333333,7.58333333333333,3.43333333333333,-2.04166666666667,0.0659166666666667,0.18475,0.259416666666667,0.48175,0.169916666666667,12,0,0,5,1,0,0
"Antoine Wright",200.66,97.1442866666667,297,49.5,4.45,1.91666666666667,0.816666666666667,-5.2,0.036,0.0938333333333333,0.149166666666667,0.417,0.0661666666666667,6,0,0,4,0,0,0
"Antonio Anderson",198.12,97.52228,1,1,2,1,0,-7.3,0.067,0,0.1,0.333,0,1,0,0,0,0,0,0
"Antonio Burks",182.88,88.45044,81,40.5,2.5,0.55,1.25,-4.45,0.007,0.069,0.1745,0.4505,0.246,2,0,0,2,0,0,0
"Antonio Daniels",193.04,92.4629846153846,872,67.0769230769231,6.99230769230769,1.78461538461538,3.11538461538462,2.54615384615385,0.0129230769230769,0.0879230769230769,0.159307692307692,0.543769230769231,0.235615384615385,13,0,0,9,1,0,0
"Antonio Davis",205.74,105.686936,696,69.6,10.39,7.68,1.27,-0.65,0.0998,0.1962,0.1763,0.5098,0.0676,13,0,0,5,0,0,0
"Antonio Harvey",210.82,106.59412,46,9.2,2.02,1.58,0.36,-4.18,0.0758,0.1586,0.1686,0.4772,0.0732,8,0,0,3,0,0,1
"Antonio Lang",203.2,95.82131,90,22.5,1.65,1.225,0.25,-12.3,0.0785,0.14475,0.1335,0.5475,0.06275,6,0,0,4,0,0,0
"Antonio McDyess",205.74,107.890097142857,939,67.0714285714286,11.9785714285714,7.5,1.33571428571429,0.0285714285714284,0.102285714285714,0.218857142857143,0.2055,0.532214285714286,0.0852142857142857,15,0,0,7,1,0,1
"Antonis Fotsis",208.28,99.336648,28,28,3.9,2.2,0.4,-6.1,0.088,0.121,0.19,0.479,0.057,1,0,0,0,0,0,0
"Archie Goodwin",195.58,90.831798,165,41.25,6.375,1.975,1.3,-9.85,0.04125,0.11025,0.2155,0.5355,0.1425,4,0,0,0,0,0,0
"Arinze Onuaku",205.74,121.713853333333,19,6.33333333333333,1.86666666666667,1.96666666666667,0.533333333333333,-18.8,0.093,0.236333333333333,0.11,0.508666666666667,0.120666666666667,3,0,0,0,0,0,0
"Armen Gilliam",205.74,117.93392,246,61.5,8.7,4.875,0.85,-3.225,0.083,0.189,0.2085,0.5285,0.072,13,0,0,1,0,0,0
"Armon Johnson",190.5,88.45044,47,23.5,4.05,1.15,1.2,-4.4,0.025,0.1085,0.2105,0.506,0.2335,2,0,0,1,0,0,0
"Arnett Moultrie",208.28,109.99606,59,29.5,3.35,3,0.2,-11.85,0.106,0.1485,0.122,0.5215,0.023,2,0,0,1,0,0,0
"Arron Afflalo",195.58,96.9037454545455,762,69.2727272727273,10.7090909090909,2.80909090909091,1.81818181818182,-1.53636363636364,0.0192727272727273,0.099,0.171090909090909,0.551090909090909,0.0992727272727273,11,0,0,7,0,0,0
"Art Long",205.74,112.339618666667,98,32.6666666666667,2.26666666666667,2.4,0.333333333333333,-7.9,0.113,0.208333333333333,0.174,0.294666666666667,0.0673333333333333,3,0,0,2,0,0,0
"Arvydas Macijauskas",193.04,97.068688,19,19,2.3,0.5,0.3,-10.8,0.028,0.065,0.197,0.462,0.071,1,0,0,0,0,0,0
"Arvydas Sabonis",220.98,132.448864,397,66.1666666666667,11.5833333333333,7.21666666666667,2.1,7.11666666666667,0.0748333333333333,0.263333333333333,0.2235,0.5605,0.145333333333333,7,1,0,6,0,0,0
"Ashraf Amaya",203.2,104.32616,31,31,1.3,1.7,0.1,-8.6,0.127,0.289,0.184,0.382,0.038,2,0,0,0,0,0,0
"Austin Croshere",207.433333333333,108.106093333333,659,54.9166666666667,5.93333333333333,3.59166666666667,0.85,-1.49166666666667,0.0703333333333333,0.196416666666667,0.192666666666667,0.520916666666667,0.100083333333333,12,0,0,11,0,0,2
"Austin Daye",210.82,92.2303733333333,293,48.8333333333333,4.76666666666667,2.35,0.683333333333333,-4.8,0.0353333333333333,0.184333333333333,0.199333333333333,0.486166666666667,0.0841666666666667,6,0,0,4,0,0,1
"Avery Johnson",180.34,81.930055,500,62.5,7.875,1.5,5.0375,0.875,0.015375,0.0535,0.182875,0.493125,0.32725,16,0,0,6,1,0,0
"Awvee Storey",198.12,102.0582,60,20,2.03333333333333,1.2,0.3,-6.86666666666667,0.108666666666667,0.103,0.191333333333333,0.425333333333333,0.0773333333333333,3,0,0,2,0,0,0
"B.J. Armstrong",187.96,82.78054,174,43.5,5.65,1.4,2.425,-6.6,0.01,0.09075,0.17075,0.53575,0.263,11,0,0,1,0,0,0
"Baron Davis",190.5,98.2550055384615,835,64.2307692307692,15.8615384615385,3.72307692307692,7.16153846153846,1.46153846153846,0.029,0.0960769230769231,0.242846153846154,0.497615384615385,0.355153846153846,13,0,0,6,0,0,0
"Ben Bentil",205.74,106.59412,3,3,0,0.7,0,-44,0,0.25,0.184,0,0,1,0,0,1,0,0,0
"Ben Davis",205.74,109.42907,40,10,1.25,1.375,0.2,-11.15,0.21825,0.18025,0.23525,0.34575,0.10425,4,0,0,2,0,0,0
"Ben Gordon",190.5,90.9245781818182,744,67.6363636363636,13.8909090909091,2.34545454545455,2.37272727272727,-3.41818181818182,0.0170909090909091,0.0876363636363636,0.251272727272727,0.533272727272727,0.157636363636364,11,0,1,4,0,0,0
"Ben Handlogten",208.28,108.86208,38,19,4.25,3.15,0.5,-6.6,0.131,0.227,0.18,0.551,0.069,2,0,0,1,0,0,0
"Ben Hansbrough",190.5,92.079176,28,28,2,0.6,0.8,-6.7,0.01,0.082,0.163,0.501,0.202,1,0,0,1,0,0,0
"Ben Moore",203.2,99.79024,2,2,0,0.5,0.5,-79.8,0,0.167,0,0,0.111,1,0,0,1,0,0,0
"Ben Uzoh",190.5,92.98636,60,30,4.15,2.6,2.5,-3.9,0.069,0.1125,0.184,0.4225,0.279,2,0,0,0,0,0,0
"Ben Wallace",205.74,108.86208,1088,68,5.39375,9.1,1.225,3.0375,0.121,0.24225,0.10825,0.4654375,0.06225,16,1,1,10,1,0,2
"Beno Udrih",190.5,92.4978763076923,831,63.9230769230769,7.94615384615385,1.97692307692308,3.37692307692308,-0.5,0.0195384615384615,0.0881538461538462,0.193076923076923,0.528692307692308,0.263307692307692,13,0,0,8,1,0,0
"Benoit Benjamin",213.36,115.09897,27,6.75,2.3,1.925,0.175,9.5,0.06825,0.1825,0.15625,0.418,0.02575,15,0,0,0,0,0,0
"Bernard James",208.28,108.106093333333,92,30.6666666666667,2.16666666666667,2.2,0.166666666666667,-1.7,0.122333333333333,0.180666666666667,0.123333333333333,0.545666666666667,0.0293333333333333,3,0,0,2,0,0,0
"Bernard Robinson",198.12,95.25432,128,42.6666666666667,3.8,2.1,0.933333333333333,-6.93333333333333,0.0463333333333333,0.139666666666667,0.157666666666667,0.471333333333333,0.128,3,0,0,1,0,0,0
"Bill Curley",205.74,105.46014,94,23.5,2.8,1.925,0.375,-2.1,0.08175,0.12025,0.13075,0.5055,0.047,5,0,0,2,0,0,0
"Bill Wennington",213.36,118.387512,154,38.5,3.475,2.15,0.425,-1.025,0.07,0.1695,0.187,0.42875,0.06625,13,0,0,4,3,0,0
"Billy Owens",204.724,101.151016,272,54.4,7.94,5.34,2.04,-2.86,0.0852,0.1616,0.179,0.466,0.1336,10,0,0,3,0,0,0
"Billy Thomas",195.58,99.4878453333333,53,17.6666666666667,2.4,0.8,0.4,-3.4,0.0213333333333333,0.0823333333333333,0.178666666666667,0.442,0.062,3,0,0,3,0,0,1
"Bimbo Coles",187.96,82.553744,383,47.875,5.6875,1.7,2.975,-9.2875,0.018875,0.0745,0.15925,0.448875,0.241375,14,0,0,2,0,0,0
"Bison Dele",210.82,117.93392,136,45.3333333333333,11.2333333333333,6.06666666666667,1.3,1.13333333333333,0.106,0.187,0.253666666666667,0.508666666666667,0.107666666666667,8,0,0,2,1,0,0
"Blake Ahearn",187.96,86.18248,19,6.33333333333333,3.66666666666667,0.8,0.866666666666667,-8.1,0.00233333333333333,0.0876666666666667,0.239333333333333,0.477666666666667,0.183666666666667,3,0,0,2,0,0,0
"Blue Edwards",193.04,99.336648,166,55.3333333333333,7.26666666666667,2.4,1.9,-5.73333333333333,0.0356666666666667,0.101666666666667,0.194,0.496,0.166666666666667,10,0,0,1,0,0,0
"Bo Outlaw",203.2,97.52228,716,59.6666666666667,4.80833333333333,4.36666666666667,1.43333333333333,-1.38333333333333,0.0865,0.143,0.125,0.575083333333333,0.0936666666666667,15,0,0,3,0,0,0
"Bob McCann",198.12,110.676448,1,1,0,1,0,-27.5,0,0.2,0.088,0,0,5,0,0,0,0,0,0
"Bob Sura",195.58,90.7184,578,64.2222222222222,8.81111111111111,3.54444444444444,3.86666666666667,-1.81111111111111,0.0437777777777778,0.123888888888889,0.193444444444444,0.501777777777778,0.271888888888889,10,0,0,3,0,0,0
"Bobby Brown",187.96,79.3786,158,39.5,3.775,0.55,1.225,-14.45,0.00925,0.05725,0.23825,0.46275,0.217,4,0,0,2,0,0,0
"Bobby Hurley",182.88,74.84268,110,55,3.5,0.95,2.95,-5.3,0.0155,0.062,0.1605,0.4715,0.333,5,0,0,1,0,0,0
"Bobby Jackson",185.42,83.91452,755,62.9166666666667,10.025,3.13333333333333,2.59166666666667,1.58333333333333,0.0423333333333333,0.116583333333333,0.223,0.505916666666667,0.20375,12,0,1,9,0,0,0
"Bobby Jones",200.66,97.52228,180,45,3.2,1.65,0.5,-0.7,0.0695,0.132,0.17,0.5215,0.0835,7,1,0,2,0,0,0
"Bobby Phills",195.58,100.017036,202,50.5,12.725,3.4,3.175,2.775,0.032,0.09325,0.20125,0.5245,0.169,9,0,0,3,0,0,0
"Bobby Simmons",198.12,105.2787032,466,46.6,6.82,3.06,1.24,-0.76,0.0557,0.1167,0.1577,0.4591,0.0977,10,0,1,1,0,0,0
"Bonzi Wells",195.58,95.3903976,591,59.1,11.12,4.37,1.91,1.54,0.0702,0.1495,0.2597,0.5148,0.1487,10,0,0,7,0,0,0
"Boris Diaw",203.2,106.432122857143,1064,76,8.42142857142857,4.31428571428571,3.43571428571429,2.29285714285714,0.0515714285714286,0.133285714285714,0.161214285714286,0.540571428571429,0.194285714285714,14,0,1,6,1,0,1
"Bracey Wright",190.5,93.213156,26,13,6.2,1.85,0.75,3.75,0.034,0.1095,0.2,0.5135,0.093,2,0,0,0,0,0,0
"Brad Lohaus",210.82,104.32616,15,7.5,1.9,1.25,0.4,-27.7,0.027,0.1395,0.1375,0.3795,0.068,11,0,0,0,0,0,0
"Brad Miller",213.178571428571,118.031118285714,868,62,10.4357142857143,6.66428571428571,2.66428571428571,1.06428571428571,0.0806428571428571,0.200142857142857,0.181214285714286,0.564357142857143,0.158714285714286,14,0,0,8,0,0,0
"Brandan Wright",208.026,96.161504,428,42.8,6.66,3.5,0.44,-0.35,0.0915,0.1537,0.1665,0.6173,0.0474,10,0,0,6,1,0,0
"Branden Dawson",198.12,102.0582,6,6,0.8,0.7,0,-24.6,0.111,0.067,0.092,0.46,0,1,0,0,1,0,0,0
"Brandin Knight",182.88,81.64656,1,1,0,0,1,-10.1,0,0,0.143,0,0.333,1,0,0,1,0,0,0
"Brandon Armstrong",195.58,84.368112,108,36,1.96666666666667,0.5,0.2,-10.8666666666667,0.0286666666666667,0.065,0.227,0.396666666666667,0.0683333333333333,3,0,0,2,0,0,2
"Brandon Bass",203.2,112.26402,758,63.1666666666667,7.81666666666667,4.175,0.7,-2.25833333333333,0.0836666666666667,0.1715,0.1845,0.545083333333333,0.0565,12,0,0,8,0,0,1
"Brandon Davies",208.28,108.86208,78,39,4.05,2.6,0.8,-12.15,0.087,0.14,0.163,0.4695,0.0985,2,0,0,0,0,0,0
"Brandon Hunter",200.66,119.294696,67,33.5,3.3,2.75,0.3,-2.8,0.131,0.1965,0.1905,0.495,0.05,2,0,0,1,0,0,0
"Brandon Jennings",185.42,76.7578462222222,555,61.6666666666667,13.1555555555556,2.86666666666667,5.35555555555556,-2.9,0.0202222222222222,0.0956666666666667,0.228444444444444,0.494222222222222,0.308222222222222,9,0,0,2,0,0,0
